Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock left,Auto Reorder,Reorder Quantity
ORD1786,05-01-2025,08-01-2025,CUST472,Thomas Carter,Home Office,PROD5024,Cooking oil,Grocery,East,Colorado,Anthonyborough,4,4630,5,17939,17594.88,344.12,Credit card,Delivered,Robertson-Snow,angelabeasley@santos.info,27,No,0
ORD1787,06-08-2024,11-08-2024,CUST779,Andrea Dawson,Corporate,PROD7786,Cooking oil,Grocery,East,South Carolina,Sharpburgh,9,3264,15,25314.6,24970.45,344.15,UPI,Cancelled,"Shepherd, Adams and Jones",daniel55@myers.org,29,No,0
ORD1788,16-12-2023,21-12-2023,CUST950,Dr. Joshua Johnson,Corporate,PROD4786,Sofa,Furniture,North,Wyoming,Lake Alecshire,3,4888,20,12076.2,11731.8,344.4,Credit card,Cancelled,Collins PLC,danielharris@williams.biz,6,Yes,49
ORD1789,15-05-2025,19-05-2025,CUST634,Diana Johnson,Home Office,PROD1527,Monitor,Electronics,East,Virginia,Mcclainbury,9,124,5,1405.2,1060.85,344.35,UPI,Pending,Green and Sons,cookshawn@ponce.org,43,No,0
ORD1790,11-04-2025,15-04-2025,CUST538,Robert Miller,Corporate,PROD9155,Office Chair,Furniture,East,Kentucky,Wellsview,5,1893,15,8390.25,8046.13,344.12,Credit card,Returned,Soto-Harris,leongina@soto.info,46,No,0
ORD1791,23-08-2024,27-08-2024,CUST239,Ashley Soto,Consumer,PROD9353,File Folder,Office Supplies,East,Virginia,Nicolefort,10,249,0,2835,2490.66,344.34,UPI,Cancelled,Grimes-Morse,jenna67@andrews.com,21,No,0
ORD1792,20-04-2025,23-04-2025,CUST319,Debra Sims,Home Office,PROD4626,Laptop,Electronics,South,Georgia,South Shannon,6,4485,0,27255,26910.88,344.12,Credit card,Returned,"Nelson, Garcia and Scott",ujackson@higgins-day.com,42,No,0
ORD1793,14-12-2023,21-12-2023,CUST501,Kelsey Flores,Corporate,PROD7969,Pen,Office Supplies,North,Maine,East Jimmyhaven,1,2476,10,2573.4,2229.09,344.31,Cash,Returned,Silva Group,kelleyjulie@medina.com,37,No,0
ORD1794,06-01-2025,10-01-2025,CUST951,Gina Crawford,Consumer,PROD6996,Stapler,Office Supplies,West,Oklahoma,Lake Amber,2,4481,20,7514.6,7170.33,344.27,Credit card,Returned,Smith and Sons,solomondevin@parsons.com,17,No,0
ORD1795,30-09-2024,06-10-2024,CUST663,Judy Thompson,Consumer,PROD3897,Office Chair,Furniture,East,Missouri,Port Kimberly,5,2722,20,11233,10888.8,344.2,Net Banking,Delivered,"King, Brown and Barnett",michael87@yang.com,43,No,0
ORD1796,29-03-2025,03-04-2025,CUST496,Glenda Phillips,Home Office,PROD1942,Laptop,Electronics,East,South Carolina,Heidifurt,4,1707,0,7173,6828.66,344.34,Cash,Pending,"Leon, Sparks and Nguyen",aaronhess@allen.com,36,No,0
ORD1797,23-10-2025,29-10-2025,CUST155,Adam Jimenez,Corporate,PROD6891,Mouse,Electronics,North,Alaska,Port Anthony,4,4069,15,14179.6,13835.47,344.13,UPI,Returned,"Roman, Gray and Holmes",vasquezsarah@flores.com,12,No,0
ORD1798,30-10-2025,03-11-2025,CUST479,Mark Wise,Consumer,PROD7220,Sofa,Furniture,West,Nevada,Kaylaland,8,559,20,3922.6,3578.21,344.39,Net Banking,Delivered,"Sanchez, Holloway and Myers",sarah01@thompson-wilkerson.info,12,No,0
ORD1799,03-10-2025,08-10-2025,CUST676,Karen Nicholson,Home Office,PROD5184,Office Chair,Furniture,South,Louisiana,West Marissa,10,4691,10,42564,42219.76,344.24,Cash,Delivered,Young-Rich,dixondebbie@casey.net,41,No,0
ORD1800,18-07-2025,21-07-2025,CUST269,Sarah Salazar,Consumer,PROD5729,Keyboard,Electronics,South,Arizona,Lake Shaunmouth,4,941,20,3356.2,3012.03,344.17,Credit card,Delivered,Guerra-Green,william32@bell.com,26,No,0
ORD1801,08-09-2024,15-09-2024,CUST774,Mr. Louis Pugh,Home Office,PROD7460,Bookshell,Furniture,West,Oklahoma,Davisland,3,329,10,1233.3,889,344.3,Net Banking,Cancelled,Rivera-Gamble,nicole78@allen-shelton.biz,28,No,0
ORD1802,01-01-2024,04-01-2024,CUST888,Derrick Willis,Home Office,PROD7689,Mouse,Electronics,South,Missouri,Kevinfort,5,2480,0,12745,12400.79,344.21,UPI,Delivered,Chambers-Morton,rcervantes@johnson.info,31,No,0
ORD1803,22-04-2025,23-04-2025,CUST188,Richard Weaver,Corporate,PROD6622,Juice Pack,Grocery,West,Washington,Paulstad,5,112,10,849,504.8,344.2,Net Banking,Pending,"Davidson, Stevens and Haley",along@hill.com,49,No,0
ORD1804,06-09-2025,11-09-2025,CUST288,Kevin Rosales,Home Office,PROD4487,Office Chair,Furniture,North,Georgia,Tombury,4,3078,15,10810.2,10465.89,344.31,UPI,Pending,Vasquez-Cruz,darlene74@butler-coleman.info,2,Yes,40
ORD1805,18-02-2024,25-02-2024,CUST426,Angelica Torres,Home Office,PROD2102,Rice Bag,Grocery,South,Rhode Island,Holtfort,8,751,0,6353,6008.8,344.2,Cash,Cancelled,"Elliott, Myers and Bradley",adavis@mcdonald.org,0,Yes,28
ORD1806,17-02-2024,18-02-2024,CUST102,Charles Andrews,Consumer,PROD9124,Pen,Office Supplies,South,Connecticut,Laurenshire,6,2882,5,16772.4,16428.24,344.16,Credit card,Pending,"Pruitt, Sandoval and Moss",bwright@armstrong.com,37,No,0
ORD1807,10-03-2025,14-03-2025,CUST705,Bob Archer,Consumer,PROD1070,Stapler,Office Supplies,East,North Carolina,Nashfort,8,173,15,1521.4,1177.03,344.37,Net Banking,Delivered,"Glass, Wilson and Nelson",noahmanning@moore.net,4,Yes,22
ORD1808,31-01-2025,07-02-2025,CUST159,Terri Simpson,Home Office,PROD1291,Snacks,Grocery,North,New Jersey,East Tracey,7,2574,10,16561.2,16217.07,344.13,UPI,Returned,"Boyd, Vargas and West",barbaraneal@montes-henderson.com,0,Yes,28
ORD1809,03-02-2025,10-02-2025,CUST754,Amber Hughes,Corporate,PROD3735,Cooking oil,Grocery,East,Arkansas,North Maria,9,4508,10,36859.8,36515.52,344.28,Credit card,Pending,"Perez, Cortez and Johnston",lauraperez@sherman.com,25,No,0
ORD1810,25-06-2024,27-06-2024,CUST377,Kevin White,Corporate,PROD9375,Dining Table,Furniture,East,Utah,East Andrew,4,2088,15,7444.2,7099.92,344.28,Cash,Cancelled,"Wilcox, Matthews and Stafford",rebeccabrown@figueroa.biz,20,No,0
ORD1811,05-04-2024,11-04-2024,CUST537,Jason Bradley,Home Office,PROD5650,Snacks,Grocery,South,Maryland,Lake Jamesside,2,2087,15,3892.9,3548.77,344.13,UPI,Returned,Hernandez and Sons,nbarrett@mejia-phillips.com,46,No,0
ORD1812,23-09-2024,29-09-2024,CUST455,Emily Rodriguez,Home Office,PROD2277,Office Chair,Furniture,South,Michigan,Port Williammouth,7,2870,5,19430.5,19086.4,344.1,Credit card,Pending,"Owens, Smith and Simpson",robertsonyvonne@clayton-wright.com,24,No,0
ORD1813,26-07-2024,27-07-2024,CUST826,April Brown,Corporate,PROD2819,Headphones,Electronics,South,Colorado,Martinshire,9,861,0,8094,7749.89,344.11,Cash,Returned,Bennett-Brown,penaelizabeth@caldwell-waters.org,38,No,0
ORD1814,17-02-2025,24-02-2025,CUST582,Jennifer Mendoza,Home Office,PROD4037,Snacks,Grocery,East,New Mexico,Wellschester,9,3400,20,24825,24480.84,344.16,Cash,Returned,Stone LLC,johnanderson@martinez-carter.com,48,No,0
ORD1815,31-05-2025,01-06-2025,CUST933,Jesus Hudson,Home Office,PROD2373,Stapler,Office Supplies,West,Minnesota,Mirandabury,1,3074,15,2957.9,2613.56,344.34,Credit card,Cancelled,Harmon-Ferguson,alicia68@baker.com,43,No,0
ORD1816,24-06-2025,26-06-2025,CUST681,Veronica Lopez,Corporate,PROD2288,Sugar,Grocery,East,Missouri,West William,4,2241,0,9309,8964.64,344.36,Credit card,Cancelled,Lawson Inc,holderjudith@hodges.com,10,No,0
ORD1817,10-01-2024,13-01-2024,CUST668,Stacy Johnson,Consumer,PROD1364,Notebook,Office Supplies,North,Vermont,Fergusonchester,10,451,0,4855,4510.78,344.22,Credit card,Returned,Dawson Group,kimberly77@moore.com,22,No,0
ORD1818,27-03-2024,29-03-2024,CUST708,John Bishop,Corporate,PROD8174,File Folder,Office Supplies,East,Kansas,East Lauraburgh,6,2980,20,14649,14304.69,344.31,Credit card,Delivered,Campbell-Glass,villarrealtina@woodard.com,2,Yes,20
ORD1819,15-11-2024,18-11-2024,CUST678,Rhonda Anderson,Home Office,PROD7760,Dining Table,Furniture,North,Louisiana,Lisaville,1,1894,15,1954.9,1610.55,344.35,UPI,Pending,"Peters, Morrison and Rose",vthompson@lee-jimenez.com,14,No,0
ORD1820,24-12-2024,27-12-2024,CUST924,David Knight,Consumer,PROD2006,Laptop,Electronics,West,South Carolina,Victoriabury,4,3499,5,13641.2,13296.84,344.36,Credit card,Returned,Garcia Inc,wbarr@barnes.org,41,No,0
ORD1821,10-01-2025,16-01-2025,CUST329,Kyle Miller,Corporate,PROD9759,Headphones,Electronics,East,Hawaii,Adamborough,7,2825,15,17153.75,16809.64,344.11,Credit card,Returned,"Chapman, Stanley and Petersen",smercado@valentine-hebert.com,15,No,0
ORD1822,19-11-2024,22-11-2024,CUST287,Traci Jones,Corporate,PROD8099,Cooking oil,Grocery,West,Wisconsin,Bartonbury,2,1045,10,2226,1881.76,344.24,Credit card,Cancelled,Ford Group,monica50@reynolds.biz,7,Yes,50
ORD1823,23-12-2024,25-12-2024,CUST874,Shawn Kidd,Consumer,PROD4325,Study Table,Furniture,South,Connecticut,North Victoria,8,2531,5,19580.6,19236.44,344.16,Credit card,Pending,Friedman Inc,joshuajohnson@rodriguez.com,2,Yes,36
ORD1824,24-10-2024,29-10-2024,CUST472,Justin Gomez,Corporate,PROD8231,Juice Pack,Grocery,East,Washington,Jayland,4,2012,10,7588.2,7244.1,344.1,Cash,Pending,"Lane, Simmons and Cunningham",ginaowens@andrews-gay.net,10,No,0
ORD1825,13-09-2024,16-09-2024,CUST753,James Diaz MD,Corporate,PROD8112,Mouse,Electronics,South,Hawaii,Hatfieldbury,5,3632,20,14873,14528.67,344.33,Cash,Delivered,"Pratt, Evans and Rodriguez",jason34@vaughn.org,27,No,0
ORD1826,08-07-2024,11-07-2024,CUST703,Ebony Bradley,Corporate,PROD7926,Pen,Office Supplies,East,Nevada,New John,2,2188,15,4064.6,3720.42,344.18,UPI,Returned,Patel-Phelps,charles91@woods.com,40,No,0
ORD1827,03-04-2025,05-04-2025,CUST288,Steven White,Home Office,PROD1928,Study Table,Furniture,South,Texas,East Gavinmouth,4,3998,20,13138.6,12794.44,344.16,Credit card,Delivered,Miller-Morgan,sward@simmons.com,45,No,0
ORD1828,22-02-2025,01-03-2025,CUST809,Michael Blair,Home Office,PROD2704,Calculator,Office Supplies,East,Virginia,Bakerhaven,9,1741,20,12880.2,12535.82,344.38,Net Banking,Pending,"Macias, Smith and Wright",john26@smith-wong.com,3,Yes,24
ORD1829,12-02-2025,17-02-2025,CUST831,Christy Morales,Consumer,PROD1798,Pen,Office Supplies,North,Montana,West Jeremy,3,1147,0,3786,3441.63,344.37,Net Banking,Cancelled,Williams-Holland,brendasmith@wolfe.com,5,Yes,30
ORD1830,21-10-2024,23-10-2024,CUST222,Jessica Rogers,Consumer,PROD8654,Notebook,Office Supplies,North,Connecticut,Lake Dianaville,9,4121,15,31870.65,31526.44,344.21,UPI,Cancelled,"Holloway, Jordan and Dougherty",pamela62@chapman.info,44,No,0
ORD1831,10-02-2025,12-02-2025,CUST175,Patrick Pittman,Consumer,PROD3499,Study Table,Furniture,West,South Carolina,West Kenneth,5,3728,10,17121,16776.73,344.27,UPI,Returned,Jones-Marshall,robertwyatt@anderson-page.com,41,No,0
ORD1832,25-10-2025,28-10-2025,CUST468,Nicholas Blankenship,Corporate,PROD3220,Stapler,Office Supplies,West,Colorado,Ianchester,10,392,10,3873,3528.71,344.29,Cash,Delivered,Collier Group,ernestbarton@mcbride-davis.com,14,No,0
ORD1833,25-07-2024,27-07-2024,CUST456,Emily Henry,Consumer,PROD9652,Headphones,Electronics,North,Indiana,Stephanieton,10,162,5,1884,1539.71,344.29,Credit card,Delivered,Little-Williamson,marshallshawna@yang.biz,24,No,0
ORD1834,14-05-2024,15-05-2024,CUST433,Mary Mills,Corporate,PROD1889,Cooking oil,Grocery,West,Maine,Lake Robertstad,2,4834,15,8562.8,8218.65,344.15,UPI,Pending,Chase-Romero,yphillips@hill.com,0,Yes,39
ORD1835,24-12-2024,29-12-2024,CUST100,Austin Collier,Corporate,PROD8353,Stapler,Office Supplies,East,Wyoming,South Theresaberg,10,1066,20,8873,8528.83,344.17,Credit card,Pending,Long Inc,michaelsmith@taylor.com,41,No,0
ORD1836,30-10-2025,03-11-2025,CUST161,Carlos Harmon,Corporate,PROD8639,Bookshell,Furniture,North,Montana,Allenmouth,6,931,15,5093.1,4748.92,344.18,Cash,Delivered,"Johnson, Cantu and Bell",hkelly@may.com,12,No,0
ORD1837,27-08-2025,28-08-2025,CUST887,Tara Stein,Home Office,PROD5776,Mouse,Electronics,North,Georgia,Stephensberg,10,2892,20,23481,23136.66,344.34,UPI,Delivered,Berry Group,sknapp@wang.com,18,No,0
ORD1838,18-07-2024,25-07-2024,CUST266,Charles Rodriguez,Home Office,PROD8230,Rice Bag,Grocery,East,Oklahoma,Jackstad,10,1990,5,19250,18905.65,344.35,Cash,Cancelled,Robinson-Lopez,esmith@berg-thompson.biz,43,No,0
ORD1839,29-09-2025,06-10-2025,CUST123,Adrian Ford,Consumer,PROD1287,Stapler,Office Supplies,East,Alaska,Kellyland,9,2672,10,21988.2,21644.05,344.15,UPI,Returned,Bradshaw-Stevens,mbrewer@duncan.net,39,No,0
ORD1840,26-03-2024,31-03-2024,CUST221,Shane Jones,Consumer,PROD9785,Notebook,Office Supplies,East,Utah,Neilville,7,3426,15,20729.7,20385.44,344.26,Credit card,Pending,George-Hoffman,frankcasey@robinson.com,18,No,0
ORD1841,30-08-2024,01-09-2024,CUST957,Kimberly Bullock,Corporate,PROD5740,Juice Pack,Grocery,West,Delaware,Wilsonburgh,8,346,0,3113,2768.85,344.15,Net Banking,Cancelled,"Black, Davidson and Odom",watkinsphyllis@davis.com,10,No,0
ORD1842,16-01-2025,20-01-2025,CUST615,Rachel Mcgee,Corporate,PROD6094,File Folder,Office Supplies,North,South Dakota,South Daniel,2,4378,0,9101,8756.87,344.13,Net Banking,Delivered,"Wall, Daniels and Gonzales",ymoore@brennan.info,28,No,0
ORD1843,02-09-2024,04-09-2024,CUST933,Samuel Cook,Corporate,PROD1131,Study Table,Furniture,East,Georgia,East Renee,6,4638,10,25390.2,25045.99,344.21,Credit card,Delivered,Rodriguez and Sons,jandrews@ray-mcdaniel.biz,50,No,0
ORD1844,16-07-2024,19-07-2024,CUST275,Charles Lutz,Home Office,PROD7436,Sofa,Furniture,East,Louisiana,Webbchester,10,884,10,8301,7956.84,344.16,UPI,Pending,Obrien Inc,alvarezkendra@sanchez.info,22,No,0
ORD1845,14-12-2024,16-12-2024,CUST788,Michelle George,Consumer,PROD8108,Headphones,Electronics,West,Indiana,Angelaberg,4,2878,0,11857,11512.67,344.33,Credit card,Delivered,Tran-Evans,carlos09@smith.com,12,No,0
ORD1846,02-09-2024,03-09-2024,CUST159,Jennifer Carlson,Home Office,PROD1768,Calculator,Office Supplies,North,Utah,New Mark,10,2498,0,25325,24980.83,344.17,Cash,Delivered,Lewis PLC,robynjohnson@bruce-coleman.org,40,No,0
ORD1847,26-05-2024,30-05-2024,CUST479,Laura Collins,Consumer,PROD2984,Keyboard,Electronics,East,Kansas,North Alexland,8,995,10,7509,7164.73,344.27,Cash,Cancelled,Joseph-Mora,brittanyphillips@martin-burke.com,45,No,0
ORD1848,07-06-2024,08-06-2024,CUST230,Jean Thomas,Home Office,PROD1876,Snacks,Grocery,South,North Dakota,Choichester,10,4680,5,44805,44460.61,344.39,Cash,Cancelled,"Reynolds, Day and Roberts",wjohnson@rosario.net,29,No,0
ORD1849,28-07-2024,04-08-2024,CUST948,David Green,Corporate,PROD7045,Sofa,Furniture,North,Alabama,Erikmouth,9,4590,10,37524,37179.61,344.39,Net Banking,Delivered,"Bryan, Benitez and Evans",vchapman@schaefer.com,48,No,0
ORD1850,29-01-2024,30-01-2024,CUST846,Shaun Garcia,Consumer,PROD7725,Snacks,Grocery,East,Maryland,Mckenzieburgh,2,1633,15,3121.1,2776.89,344.21,Credit card,Cancelled,Hayes-Cole,mmartinez@austin.biz,44,No,0
ORD1851,27-04-2024,01-05-2024,CUST779,James Fritz,Corporate,PROD7487,Stapler,Office Supplies,West,Alabama,West Rebeccafurt,4,858,20,3090.6,2746.35,344.25,Credit card,Returned,Evans Group,novakjared@johnson.com,42,No,0
ORD1852,11-07-2025,14-07-2025,CUST667,Kelly Lozano,Home Office,PROD2264,Notebook,Office Supplies,East,Georgia,South Justin,10,802,10,7563,7218.62,344.38,Net Banking,Delivered,"Perez, Combs and Rivas",lking@johnson.com,41,No,0
ORD1853,04-06-2024,09-06-2024,CUST340,David Brown,Consumer,PROD3721,Study Table,Furniture,East,South Dakota,West Olivia,4,606,0,2769,2424.86,344.14,Credit card,Delivered,Chan and Sons,kirksmith@ortiz.com,33,No,0
ORD1854,04-03-2024,07-03-2024,CUST300,Judy Morgan,Consumer,PROD6187,Bookshell,Furniture,East,Wisconsin,Edwardsburgh,7,957,0,7044,6699.64,344.36,Net Banking,Pending,"Jackson, Holland and Phillips",yangdawn@kelly.biz,0,Yes,22
ORD1855,26-07-2024,31-07-2024,CUST624,Jennifer Davis,Corporate,PROD9665,Sugar,Grocery,South,Maryland,Jennifertown,8,3463,15,23893.4,23549.23,344.17,Net Banking,Cancelled,Miles-Zuniga,fhamilton@myers-mills.net,38,No,0
ORD1856,18-02-2024,25-02-2024,CUST315,Jennifer Reid,Home Office,PROD6623,Dining Table,Furniture,East,Montana,Rogerchester,8,2435,0,19825,19480.9,344.1,Credit card,Cancelled,Callahan-Goodman,hansonlindsay@harrison.com,43,No,0
ORD1857,04-01-2024,06-01-2024,CUST274,Allen Gardner,Consumer,PROD8019,Juice Pack,Grocery,East,California,Ashleymouth,7,3132,0,22269,21924.87,344.13,Credit card,Delivered,"Miller, Brown and Miller",thomas06@jenkins-murray.com,8,Yes,22
ORD1858,06-04-2024,09-04-2024,CUST225,Anthony Richardson,Corporate,PROD6329,Study Table,Furniture,North,Alaska,Jonathantown,4,1785,20,6057,5712.84,344.16,Cash,Delivered,Brown-Foley,phillipwhitehead@lin.com,21,No,0
ORD1859,23-01-2025,29-01-2025,CUST610,Johnny Martinez,Consumer,PROD3405,Dining Table,Furniture,East,Florida,New Rachel,5,1326,20,5649,5304.62,344.38,Net Banking,Pending,Dyer-Davila,oscar58@wolfe.net,25,No,0
ORD1860,22-02-2024,23-02-2024,CUST112,Jonathan Allen,Corporate,PROD4972,Office Chair,Furniture,North,Kentucky,Danielburgh,7,1901,5,12986.65,12642.47,344.18,Credit card,Cancelled,"Schmidt, Rios and Cruz",brianadavis@rodriguez.com,17,No,0
ORD1861,27-09-2024,28-09-2024,CUST206,Matthew Carr,Home Office,PROD8582,Stapler,Office Supplies,South,Arkansas,North Chasechester,10,2558,20,20809,20464.84,344.16,Credit card,Returned,Wilson-Smith,dbrown@brooks.info,40,No,0
ORD1862,01-06-2025,02-06-2025,CUST159,Brent Johnson,Home Office,PROD7795,Stapler,Office Supplies,North,Indiana,South Bryantown,2,894,5,2043.6,1699.31,344.29,Net Banking,Delivered,"Logan, Murillo and Ramirez",kaylabaker@scott.com,30,No,0
ORD1863,21-07-2024,26-07-2024,CUST344,Brent Lopez,Corporate,PROD7069,Rice Bag,Grocery,East,Minnesota,South Nicholasland,6,136,15,1038.6,694.23,344.37,Net Banking,Cancelled,Gregory PLC,lewistyler@elliott-richardson.org,33,No,0
ORD1864,16-06-2024,21-06-2024,CUST351,Jason Sanders,Home Office,PROD4490,Laptop,Electronics,North,Rhode Island,Lake Laurie,7,573,10,3954.9,3610.72,344.18,UPI,Returned,Chambers-Gonzalez,johnsonfrancis@reed-jacobs.com,48,No,0
ORD1865,14-07-2024,21-07-2024,CUST353,Oscar Walls,Home Office,PROD8148,Snacks,Grocery,North,Massachusetts,Carterville,7,1236,20,7266.6,6922.41,344.19,UPI,Returned,Webb-Allen,tgreen@kim.com,6,Yes,45
ORD1866,30-12-2024,31-12-2024,CUST772,Larry Bailey,Consumer,PROD1237,Cooking oil,Grocery,East,South Dakota,Francisside,7,2156,10,13927.8,13583.44,344.36,UPI,Delivered,"Williams, Dixon and Miller",victoriakelly@bright.com,27,No,0
ORD1867,14-04-2025,18-04-2025,CUST704,Michele Maldonado,Home Office,PROD1576,File Folder,Office Supplies,East,Indiana,Bauerport,10,507,10,4908,4563.85,344.15,Credit card,Pending,"Ramos, Rodriguez and Browning",davidwelch@wheeler.com,10,No,0
ORD1868,22-04-2024,23-04-2024,CUST665,Raymond Maddox,Corporate,PROD3407,Monitor,Electronics,East,South Dakota,Port Kimberlyfurt,5,271,15,1496.75,1152.48,344.27,Cash,Returned,Arias-Mills,marcus32@price.com,13,No,0
ORD1869,20-03-2024,22-03-2024,CUST136,Kimberly Hoover,Corporate,PROD8855,Cooking oil,Grocery,East,Nebraska,Mauricebury,6,2434,10,13710.6,13144.32,566.28,Net Banking,Delivered,Reese PLC,michael48@martinez.com,19,No,0
ORD1870,22-11-2024,23-11-2024,CUST183,Susan Wagner,Consumer,PROD1925,Office Chair,Furniture,North,Ohio,Gloriashire,2,4611,10,8866.8,8300.48,566.32,Net Banking,Cancelled,Smith and Sons,xlucero@thomas.net,5,Yes,44
ORD1871,15-07-2024,16-07-2024,CUST406,Allen Thompson,Home Office,PROD1726,Stapler,Office Supplies,West,Washington,Gregorychester,2,3499,20,6165.4,5599.21,566.19,UPI,Cancelled,Christian Inc,hmooney@parker.biz,45,No,0
ORD1872,20-03-2025,22-03-2025,CUST456,Cynthia Davis,Consumer,PROD9376,Pen,Office Supplies,West,Texas,Mooreton,6,1324,0,8511,7944.84,566.16,Net Banking,Cancelled,"Peterson, Parrish and Martinez",tylerpowell@bruce.net,50,No,0
ORD1873,11-11-2024,12-11-2024,CUST467,Michael Mills,Corporate,PROD8585,Bookshell,Furniture,East,Montana,Jeffreyton,5,3463,0,17882,17315.74,566.26,UPI,Delivered,Chase-Mann,marksjean@morgan.info,11,No,0
ORD1874,11-04-2024,13-04-2024,CUST401,Jessica Jenkins,Corporate,PROD1986,Dining Table,Furniture,South,North Carolina,Lake Tina,6,4104,0,25191,24624.89,566.11,Credit card,Pending,Hernandez-Gonzalez,jameswiley@bailey.com,31,No,0
ORD1875,02-02-2024,05-02-2024,CUST106,Erik Cox,Home Office,PROD2082,Juice Pack,Grocery,West,South Dakota,Clayville,3,693,15,2334.15,1767.9,566.25,UPI,Returned,Marshall-Shepard,stephensronald@schultz-rangel.com,47,No,0
ORD1876,28-12-2024,30-12-2024,CUST783,Amber Mason,Consumer,PROD1241,Bookshell,Furniture,East,Oregon,Wadetown,6,4660,10,25731,25164.66,566.34,Credit card,Delivered,Morrison-Dawson,hollandrachel@smith.org,24,No,0
ORD1877,23-08-2025,26-08-2025,CUST141,Christopher Goodman,Consumer,PROD5105,File Folder,Office Supplies,West,Montana,Vincentborough,2,4017,5,8199.3,7632.98,566.32,UPI,Pending,Cunningham-Harmon,ballkelly@wright-washington.net,5,Yes,42
ORD1878,17-06-2025,24-06-2025,CUST119,Stephanie Barnes,Home Office,PROD5586,Sugar,Grocery,North,Virginia,Lake Garyberg,3,4492,10,12695.4,12129.21,566.19,UPI,Pending,Jackson-Phillips,rmiller@cooke.info,37,No,0
ORD1879,27-03-2024,01-04-2024,CUST624,David Johnson,Corporate,PROD8759,Rice Bag,Grocery,East,Maine,Lake Charlesview,10,262,0,3187,2620.63,566.37,Cash,Returned,Hall PLC,jake14@skinner-ellis.org,20,No,0
ORD1880,01-10-2024,05-10-2024,CUST425,Abigail Swanson,Consumer,PROD4132,Cooking oil,Grocery,South,Michigan,Port Hectormouth,5,1769,10,8527.5,7961.15,566.35,Net Banking,Cancelled,Howard-Sanchez,denise01@dixon.com,4,Yes,20
ORD1881,09-06-2025,12-06-2025,CUST332,Marcus Reed,Corporate,PROD7905,Pen,Office Supplies,West,New Jersey,Ryanland,1,2123,10,2477.7,1911.49,566.21,Cash,Cancelled,Rodgers-Esparza,daltondavid@hancock-morris.com,23,No,0
ORD1882,27-08-2024,29-08-2024,CUST124,Jennifer Ward,Home Office,PROD1530,Stapler,Office Supplies,South,Nebraska,Lake Maria,3,659,20,2148.6,1582.26,566.34,UPI,Delivered,Hudson Inc,humphreysteven@cox.com,9,Yes,22
ORD1883,23-07-2024,26-07-2024,CUST418,Cameron Moore,Home Office,PROD9783,Cooking oil,Grocery,North,Virginia,Claytonfurt,4,2846,10,10812.6,10246.22,566.38,UPI,Cancelled,Cortez-Humphrey,atkinsonsherri@smith.com,0,Yes,49
ORD1884,10-05-2025,11-05-2025,CUST299,Kelly Hutchinson,Home Office,PROD4773,Dining Table,Furniture,East,West Virginia,Joannastad,9,3603,15,28129.95,27563.84,566.11,Cash,Returned,Gallegos and Sons,waltertran@decker.org,17,No,0
ORD1885,11-04-2024,15-04-2024,CUST739,Taylor Rivera,Consumer,PROD3617,Mouse,Electronics,East,New Mexico,Sanchezfort,8,3937,0,32063,31496.61,566.39,Net Banking,Returned,Rubio Inc,johnoconnor@hill.biz,12,No,0
ORD1886,25-12-2023,30-12-2023,CUST207,Donna Anderson,Corporate,PROD3702,Cooking oil,Grocery,South,Connecticut,South Angelaberg,7,3872,10,24960.6,24394.29,566.31,Credit card,Delivered,Todd PLC,shannon43@wright.com,19,No,0
ORD1887,14-08-2025,15-08-2025,CUST831,Mary Smith,Consumer,PROD2883,Calculator,Office Supplies,North,Illinois,New Karen,6,407,20,2520.6,1954.49,566.11,UPI,Delivered,Watts-Jordan,ushaw@carter-nicholson.biz,34,No,0
ORD1888,19-09-2024,26-09-2024,CUST582,Crystal Fox,Consumer,PROD4795,Study Table,Furniture,South,Hawaii,South Richard,10,2424,5,23595,23028.77,566.23,UPI,Delivered,Brown PLC,randy82@hernandez-jackson.com,41,No,0
ORD1889,13-09-2024,18-09-2024,CUST783,Gary Jones,Corporate,PROD3645,Headphones,Electronics,East,Kansas,Bryanmouth,6,1035,20,5535,4968.72,566.28,Net Banking,Cancelled,Watson-Kennedy,priscillamorgan@pham.net,23,No,0
ORD1890,04-09-2024,05-09-2024,CUST415,Jason Edwards,Consumer,PROD8810,Calculator,Office Supplies,West,North Carolina,Eduardoberg,5,2608,20,10999,10432.7,566.3,Net Banking,Returned,Quinn LLC,elizabethharrell@hughes.com,25,No,0
ORD1891,28-05-2025,29-05-2025,CUST199,John Williams,Corporate,PROD7467,Calculator,Office Supplies,South,North Dakota,Barnettton,7,3727,0,26656,26089.65,566.35,UPI,Cancelled,"Pruitt, Mendoza and Hill",matthewfernandez@gill.com,11,No,0
ORD1892,10-07-2024,12-07-2024,CUST643,Melinda Smith,Home Office,PROD5216,Cooking oil,Grocery,North,Florida,Andrewport,6,3113,15,16443.3,15877.05,566.25,UPI,Pending,"Howard, Carter and Shah",amandamartinez@atkins.biz,21,No,0
